category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Person,"[0, 0, 0, 1, 0, 0]",1,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,442ed5b801e871f9.jpg,OpenImages,"[[0, 0, 1022, 638]]",Others,Japan,1024,640,annotator19,442ed5b801e871f9_Person_0
Person,"[1, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,02717d30304f4849.jpg,OpenImages,"[[371, 273, 57, 51], [507, 273, 49, 51], [624, 271, 54, 49], [686, 271, 32, 49], [755, 268, 60, 52], [980, 321, 41, 118]]",Others,Japan,1024,768,annotator19,02717d30304f4849_Person_1-2-3-4-5-6
apron,"[0, 0, 0, 1, 0, 0]",2,"[0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,102757.jpg,LVIS,"[[123, 154, 202, 269]]",Others,Japan,640,427,annotator19,102757_apron_0
bed,"[0, 0, 0, 1, 0, 0]",2,"[1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,118839.jpg,LVIS,"[[0, 4, 636, 419]]",Home interior,Japan,640,425,annotator19,118839_bed_0
brassiere,"[0, 0, 0, 1, 0, 0]",0,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,118839.jpg,LVIS,"[[297, 123, 48, 51]]",Others,Japan,640,425,annotator19,118839_brassiere_1
cone,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,171806.jpg,LVIS,"[[461, 233, 37, 58]]",Others,Japan,640,480,annotator19,171806_cone_2
identity,"[0, 0, 0, 1, 0, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,192a6c758bfbf180.jpg,OpenImages,"[[28, 28, 974, 410]]",Others,Japan,1024,477,annotator19,192a6c758bfbf180_identity_0
laptop_computer,"[0, 0, 0, 1, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,164453.jpg,LVIS,"[[25, 62, 177, 152]]",Screen,Japan,500,281,annotator19,164453_laptop_computer_0
license_plate,"[1, 0, 0, 0, 1, 0]",2,"[0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,171806.jpg,LVIS,"[[481, 238, 4, 9], [594, 233, 11, 8]]",Vehicle Plate,Japan,640,480,annotator19,171806_license_plate_0-1
monitor_(computer_equipment) computer_monitor,"[0, 0, 0, 1, 1, 0]",1,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",28,Male,3,CrowdWorks,4,5,6,8,7,164453.jpg,LVIS,"[[244, 8, 87, 91], [33, 70, 97, 107]]",Screen,Japan,500,281,annotator19,164453_monitor_(computer_equipment) computer_monitor_1-2
