category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Human nose,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,319305414bb65188.jpg,OpenImages,"[[268, 334, 85, 89], [428, 223, 74, 93]]",Person,Japan,1024,768,annotator189,319305414bb65188_Human nose_6-7
Man,"[0, 1, 0, 0, 0, 0]",5,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,03feb3e6845bc3aa.jpg,OpenImages,"[[228, 136, 435, 755]]",Person,Japan,768,1024,annotator189,03feb3e6845bc3aa_Man_2
Object 0,"[0, 1, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,252576.jpg,LVIS,"[[126, 147, 142, 99]]",Others,Japan,426,640,annotator189,252576_Object 0_1
Object 0,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,0747097f650f1273.jpg,OpenImages,"[[243, 498, 201, 132]]",Others,Japan,1024,682,annotator189,0747097f650f1273_Object 0_0
Person,"[0, 1, 0, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,4aa5d7328d424408.jpg,OpenImages,"[[548, 340, 140, 220]]",Others,Japan,1024,768,annotator189,4aa5d7328d424408_Person_0
Sports equipment,"[0, 0, 1, 0, 0, 0]",4,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,022caa5e84da4026.jpg,OpenImages,"[[131, 591, 20, 23], [155, 323, 20, 19], [203, 596, 46, 29], [257, 302, 40, 29], [339, 467, 31, 49], [342, 537, 29, 25], [365, 464, 25, 43], [471, 536, 50, 26], [684, 536, 43, 32], [741, 494, 47, 31], [785, 17, 113, 85], [799, 519, 47, 29]]",Others,Japan,1024,671,annotator189,022caa5e84da4026_Sports equipment_34-35-36-37-38-39-40-41-42-43-44-45
Sports uniform,"[0, 0, 0, 0, 1, 0]",2,"[0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,022caa5e84da4026.jpg,OpenImages,"[[76, 71, 88, 97], [161, 116, 115, 169], [161, 328, 88, 197], [163, 83, 59, 41], [250, 68, 59, 47], [315, 74, 59, 50], [317, 197, 91, 199], [360, 281, 110, 197], [387, 37, 53, 80], [471, 47, 68, 67], [537, 59, 82, 47], [576, 512, 91, 154], [591, 301, 113, 142], [613, 35, 88, 64], [693, 293, 127, 175], [753, 651, 95, 17]]",Others,Japan,1024,671,annotator189,022caa5e84da4026_Sports uniform_17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32
Toy,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,2a509a3520ada9ca.jpg,OpenImages,"[[368, 235, 99, 147], [438, 260, 136, 151], [579, 398, 171, 182]]",Toy,Japan,1024,768,annotator189,2a509a3520ada9ca_Toy_2-3-4
bed,"[1, 0, 0, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,105767.jpg,LVIS,"[[3, 306, 131, 81]]",Home interior,Japan,640,427,annotator189,105767_bed_0
dog,"[0, 1, 0, 0, 0, 0]",3,"[0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,110735.jpg,LVIS,"[[175, 188, 212, 100]]",Pet,Japan,640,480,annotator189,110735_dog_0
flag,"[0, 0, 1, 0, 0, 0]",6,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,252576.jpg,LVIS,"[[75, 132, 41, 25]]",Others,Japan,426,640,annotator189,252576_flag_0
identity,"[1, 0, 0, 0, 0, 0]",5,"[0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,0747097f650f1273.jpg,OpenImages,"[[75, 158, 60, 35]]",Others,Japan,1024,682,annotator189,0747097f650f1273_identity_1
tag,"[0, 1, 0, 0, 0, 0]",2,"[0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0]",42,Male,1,CrowdWorks,5,5,8,8,7,145820.jpg,LVIS,"[[569, 217, 16, 20], [326, 157, 13, 13], [511, 265, 14, 20], [397, 159, 9, 15], [530, 225, 17, 33], [310, 142, 10, 11]]",Printed Material,Japan,640,425,annotator189,145820_tag_0-1-2-3-4-5
