category,informationType,informativeness,sharingOwner,sharingOthers,age,gender,frequency,platform,extraversion,agreeableness,conscientiousness,neuroticism,openness,imagePath,originalDataset,bbox,DIPACategory,nationality,width,height,AnnotatorId,ObjectId
Musical instrument,"[1, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,3e40cab2517ace8d.jpg,OpenImages,"[[0, 308, 768, 715]]",Musical instrument,Japan,768,1024,annotator145,3e40cab2517ace8d_Musical instrument_5
Person,"[1, 0, 1, 0, 1, 0]",6,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,40d7e990368a8098.jpg,OpenImages,"[[0, 45, 1024, 685]]",Others,Japan,1024,731,annotator145,40d7e990368a8098_Person_0
Picture frame,"[0, 1, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,efad8f80fa7a7c79.jpg,OpenImages,"[[0, 0, 950, 768]]",Photo,Japan,1024,768,annotator145,efad8f80fa7a7c79_Picture frame_1
Tree,"[0, 1, 0, 0, 0, 0]",3,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,71c3eb3687efa946.jpg,OpenImages,"[[0, 0, 1024, 683]]",Others,Japan,1024,683,annotator145,71c3eb3687efa946_Tree_0
Vehicle registration plate,"[1, 0, 0, 0, 0, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,081f5a6bc61b9c48.jpg,OpenImages,"[[590, 337, 136, 78]]",Vehicle Plate,Japan,1024,768,annotator145,081f5a6bc61b9c48_Vehicle registration plate_0
book,"[0, 0, 0, 1, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,192651.jpg,LVIS,"[[145, 289, 44, 8], [146, 284, 44, 9], [152, 279, 32, 6], [208, 259, 49, 12], [147, 280, 40, 7]]",Book,Japan,500,375,annotator145,192651_book_8-9-10-11-12
cash_register,"[0, 0, 0, 0, 1, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,316336.jpg,LVIS,"[[0, 357, 84, 129]]",Others,Japan,375,500,annotator145,316336_cash_register_37
clock_tower,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,153782.jpg,LVIS,"[[39, 38, 159, 601]]",Others,Japan,416,640,annotator145,153782_clock_tower_0
drawer,"[0, 0, 0, 0, 1, 0]",5,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,316336.jpg,LVIS,"[[0, 427, 83, 54]]",Others,Japan,375,500,annotator145,316336_drawer_38
laptop_computer,"[0, 0, 0, 1, 0, 0]",4,"[1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,192651.jpg,LVIS,"[[181, 243, 49, 36]]",Screen,Japan,500,375,annotator145,192651_laptop_computer_13
television_set,"[0, 1, 0, 0, 0, 0]",4,"[0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]",41,Female,1,CrowdWorks,5,5,6,8,7,316336.jpg,LVIS,"[[0, 0, 73, 78]]",Others,Japan,375,500,annotator145,316336_television_set_16
